"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT11"
"USC00047109","39.3619","-123.1286","310.3","2025-02-13",,,"2.17",,,,"53","44","50",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-14",,,"0.68",,,,"53","42","53",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-15",,,"0.00","0.0","0.0",,"58","31","58",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-16",,,"0.29",,,,"58","43","52",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-17",,,"0.05",,,,"54","43","54",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-18",,,"0.00",,,,"61","37","61",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-19",,,"0.20","0.0","0.0",,"61","47","55",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-20",,,"0.02","0.0","0.0",,"65","37","65",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-21",,,"0.01","0.0","0.0",,"69","33","69",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-22",,,"0.00","0.0","0.0",,"69","37","68",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-23",,,"0.02","0.0","0.0",,"68","50","66",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-24",,,"0.11","0.0","0.0",,"66","48","56",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-25",,,"0.03","0.0","0.0",,"65","35","65",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-26",,,"0.00","0.0","0.0",,"74","33","74",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-27",,,"0.00","0.0","0.0",,"76","35","76",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-02-28",,,"0.00","0.0","0.0",,"80","35","80",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-01",,,"0.00","0.0","0.0",,"80","37","63",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-02",,,"0.14","0.0","0.0",,"63","43","52",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-03",,,"0.01","0.0","0.0",,"58","33","57",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-04",,,"0.03","0.0","0.0",,"57","44","55",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-05",,,"0.00","0.0","0.0",,"59","46","53",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-06",,,"0.01","0.0","0.0",,"57","32","57",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-07",,,"0.00","0.0","0.0",,"65","32","65",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-08",,,"0.00",,,,"69","33","69",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-09",,,"0.00",,,,"69","32","65",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-10",,,"0.00","0.0","0.0",,"70","33","70",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-11",,,"0.00","0.0","0.0",,"70","34","66",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-12",,,"0.60","0.0","0.0",,"66","46","46",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-13",,,"0.29",,,,"51","39","51",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-14",,,"0.99",,,,"51","33","43",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-15",,,"0.35",,,,"48","40","48",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-16",,,"0.50",,,,"53","47","53",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-17",,,"1.10",,,,"53","44","49",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-18",,,"0.00",,,,"59","31","59",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-19",,,"0.00","0.0","0.0",,"59","33","56",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-20",,,"0.35","0.0","0.0",,"57","34","57",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-21",,,"0.00","0.0","0.0",,"58","41","58",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-22",,,"0.01","0.0","0.0",,"58","45","58",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-23",,,"0.00",,,,"77","41","77",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-24",,,"0.00","0.0","0.0",,"81","44","81",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-25",,,"0.00","0.0","0.0",,"85","47","85",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-26",,,"0.00","0.0","0.0",,"85","46","64",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-27",,,"0.35",,,,"64","50","57",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-28",,,"0.55","0.0","0.0",,"57","47","56",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-29",,,"0.00","0.0","0.0",,"61","35","59",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-30",,,"0.09",,,,"60","44","60",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-03-31",,,"0.98",,,,"60","41","47",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-01",,,"1.02",,,,"50","43","50",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-02",,,"0.12",,,,"59","34","59",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-03",,,"0.00",,,,"65","34","65",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-04",,,"0.00","0.0","0.0",,"72","34","72",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-05",,,"0.00","0.0","0.0",,"75","39","75",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-06",,,"0.00",,,,"75","38","74",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-07",,,"0.50",,,,"74","52","63",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-08",,,"0.00","0.0","0.0",,"68","39","68",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-09",,,"0.00","0.0","0.0",,"79","41","79",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-10",,,"0.00","0.0","0.0",,"79","44","76",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-12",,,"0.00","0.0","0.0",,"69","38","69",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-13",,,"0.00",,,,"81","39","81",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-14",,,"0.00",,,,"85","40","85",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-15",,,"0.00",,,,"85","43","73",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-16",,,"0.00","0.0","0.0",,"73","50","71",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-17",,,"0.00","0.0","0.0",,"71","50","68",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-18",,,"0.00","0.0","0.0",,"77","42","77",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-19",,,"0.00",,,,"80","41","80",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-20",,,"0.00",,,,"81","42","81",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-21",,,"0.00",,,,"82","41","82",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-22",,,"0.00",,,,"82","42","81",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-23",,,"0.00","0.0","0.0",,"81","38","74",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-24",,,"0.00","0.0","0.0",,"74","41","60",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-25",,,"0.01","0.0","0.0",,"60","47","53",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-26",,,"0.18","0.0","0.0",,"53","46","52",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-27",,,"0.21",,,,"61","47","61",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-28",,,"0.00",,,,"73","40","73",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-29",,,"0.00",,,,"82","43","82",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-04-30",,,"0.00","0.0","0.0",,"86","47","85",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-01",,,"0.00","0.0","0.0",,"87","44","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-02",,,"0.00","0.0","0.0",,"87","44","76",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-03",,,"0.00","0.0","0.0",,"76","47","68",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-04",,,"0.00",,,,"78","37","78",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-05",,,"0.00",,,,"87","38","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-06",,,"0.00",,,,"87","47","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-07",,,"0.00",,,,"87","45","79",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-08",,,"0.00",,,,"84","45","84",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-09",,,"0.00","0.0","0.0",,"88","44","88",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-10",,,"0.00","0.0","0.0",,"88","41","84",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-11",,,"0.00",,,,"84","41","66",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-12",,,"0.55",,,,"66","49","54",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-13",,,"0.01",,,,"70","41","70",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-14",,,"0.00",,,,"88","45",,,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-15",,,"0.00",,,,"80","42","80",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-16",,,"0.00","0.0","0.0",,"80","44","77",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-17",,,"0.00","0.0","0.0",,"77","53","71",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-18",,,"0.00",,,,"75","41","75",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-19",,,"0.00",,,,"79","43","79",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-20",,,"0.00",,,,"82","41","82",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-21",,,"0.00",,,,"86","43","86",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-22",,,"0.00",,,,"86","41",,,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-23",,,"0.00",,,,"79","45",,,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-24",,,"0.00",,,,"84","45","84",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-25",,,"0.00",,,,"84","43","75",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-26",,,"0.00",,,,"75","43","75",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-27",,,"0.00",,,,"91","45","91",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-28",,,"0.00",,,,"91","47","80",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-29",,,"0.00","0.0","0.0",,"88","44","88",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-30",,,"0.00","0.0","0.0",,"98","52","98",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-05-31",,,"0.00","0.0","0.0",,"98","54","97",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-01",,,"0.00",,,,"97","50","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-02",,,"0.00",,,,"92","51","92",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-03",,,"0.00","0.0","0.0",,"92","50","90",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-04",,,"0.00","0.0","0.0",,"93","52","93",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-05",,,"0.00",,,,"93","52","88",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-06",,,"0.00","0.0","0.0",,"91","52","91",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-07",,,"0.00","0.0","0.0",,"94","54","94",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-08",,,"0.00",,,,"95","55","95",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-09",,,"0.00",,,,"95","58","95",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-10",,,"0.00",,,,"95","59","94",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-11",,,"0.00","0.0","0.0",,"94","47","90",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-12",,,"0.00","0.0","0.0",,"90","45","90",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-13",,,"0.00","0.0","0.0",,"90","44","82",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-14",,,"0.00","0.0","0.0",,"82","46","82",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-15",,,"0.00",,,,"88","49","88",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-16",,,"0.00",,,,"88","49",,,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-17",,,"0.00",,,,"90","45","90",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-18",,,"0.00",,,,"96","49","96",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-19",,,"0.00","0.0","0.0",,"96","49","82",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-20",,,"0.00","0.0","0.0",,"82","43","71",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-21",,,"0.00","0.0","0.0",,"74","47","74",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-22",,,"0.00","0.0","0.0",,"79","44","79",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-23",,,"0.00",,,,"91","47","91",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-24",,,"0.00",,,,"92","49","92",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-25",,,"0.00",,,,"92","50","92",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-26",,,"0.00",,,,"92","51","89",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-27",,,"0.00",,,,"92","51","92",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-28",,,"0.00",,,,"98","58","98",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-29",,,"0.00",,,,"99","59","99",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-06-30",,,"0.00",,,,"99","59","96",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-01",,,"0.00","0.0","0.0",,"96","63","95",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-02",,,"0.00","0.0","0.0",,"98","59","97",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-03",,,"0.00","0.0","0.0",,"97","51","86",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-04",,,"0.00","0.0","0.0",,"86","47","84",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-05",,,"0.00","0.0","0.0",,"89","45","89",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-06",,,"0.00","0.0","0.0",,"94","49","94",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-07",,,"0.00","0.0","0.0",,"95","52","93",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-08",,,"0.00","0.0","0.0",,"93","51","86",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-09",,,"0.00","0.0","0.0",,"91","50","91",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-10",,,"0.00","0.0","0.0",,"100","54","100",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-11",,,"0.00","0.0","0.0",,"100","59","100",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-12",,,"0.00","0.0","0.0",,"101","61","101",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-13",,,"0.00","0.0","0.0",,"101","60","99",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-14",,,"0.00","0.0","0.0",,"101","61","101",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-15",,,"0.00","0.0","0.0",,"101","59","93",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-16",,,"0.00","0.0","0.0",,"93","57","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-17",,,"0.00","0.0","0.0",,"90","54","90",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-18",,,"0.00",,,,"93","52","93",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-19",,,"0.00",,,,"99","53","99",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-20",,,"0.00",,,,"99","55","96",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-21",,,"0.00",,,,"96","53","82",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-22",,,"0.00",,,,"85","57","85",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-23",,,"0.00",,,,"88","52","88",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-24",,,"0.00",,,,"88","53","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-25",,,"0.00",,,,"87","56","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-26",,,"0.00",,,,"87","55","86",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-27",,,"0.00",,,,"91","51","91",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-28",,,"0.00",,,,"94","52","94",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-29",,,"0.00",,,,"94","53","94",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-30",,,"0.00",,,,"95","53","95",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-07-31",,,"0.00",,,,"97","56","97",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-01",,,"0.00",,,,"97","56","95",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-02",,,"0.00",,,,"96","56","96",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-03",,,"0.00",,,,"96","53","89",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-04",,,"0.00",,,,"89","48","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-05",,,"0.00",,,,"91","48","91",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-06",,,"0.00",,,,"93","52","93",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-07",,,"0.00",,,,"96","53","96",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-08",,,"0.00",,,,"101","58","101",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-09",,,"0.00",,,,"103","57","103",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-10",,,"0.00","0.0","0.0",,"104","58","100",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-11",,,"0.00",,,,"103","58","101",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-12",,,"0.00",,,,"101","56","101",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-13",,,"0.00",,,,"101","56","94",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-14",,,"0.00",,,,"95","53","95",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-15",,,"0.00",,,,"95","54","93",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-16",,,"0.00",,,,"93","56","88",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-17",,,"0.00",,,,"88","54","83",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-18",,,"0.00",,,,"83","48","81",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-19",,,"0.00",,,,"91","46","91",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-20",,,"0.00",,,,"100","51","100",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-21",,,"0.00",,,,"100","53","100",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-22",,,"0.00",,,,"102","52","102",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-23",,,"0.00",,,,"102","56","100",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-24",,,"0.00",,,,"100","56","100",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-25",,,"0.00",,,,"102","61","102",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-26",,,"0.00","0.0","0.0",,"102","61","90",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-27",,,"0.00",,,,"102","55","93",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-28",,,"0.00",,,,"97","45","97",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-29",,,"0.00",,,,"97","50","96",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-30",,,"0.00",,,,"96","49","96",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-08-31",,,"0.00",,,,"96","48","94",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-01",,,"0.00",,,,"100","49","100",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-02",,,"0.00",,,,"103","56","103",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-03",,,"0.00",,,,"103","56","95",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-04",,,"0.00",,,,"95","53","94",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-05",,,"0.00",,,,"94","50","88",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-06",,,"0.00",,,,"88","52","83",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-07",,,"0.00",,,,"83","47","83",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-08",,,"0.00",,,,"83","48","77",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-09",,,"0.00",,,,"77","60","72",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-10",,,"0.00",,,,"72","59","72",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-11",,,"0.00",,,,"79","56","79",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-12",,,"0.00",,,,"87","52","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-13",,,"0.00",,,,"87","53","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-14",,,"0.00",,,,"88","48","88",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-15",,,"0.00",,,,"93","52","93",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-16",,,"0.00",,,,"93","51","93",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-17",,,"0.00",,,,"94","50","94",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-18",,,"0.00",,,,"97","58","97",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-19",,,"0.04",,,,"97","61","75",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-20",,,"0.01",,,,"87","63","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-21",,,"0.00",,,,"92","54","92",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-22",,,"0.00","0.0","0.0",,"93","52","92",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-23",,,"0.00","0.0","0.0",,"99","51","97",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-24",,,"0.00","0.0","0.0",,"97","53","85",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-25",,,"0.00","0.0","0.0",,"90","58","90",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-26",,,"0.00","0.0","0.0",,"94","50","94",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-27",,,"0.00","0.0","0.0",,"94","51","85",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-28",,,"0.00","0.0","0.0",,"85","54","72",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-29",,,"0.14","0.0","0.0",,"72","58","62",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-09-30",,,"0.60","0.0","0.0",,"66","57","60",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-01",,,"0.54","0.0","0.0",,"69","55","69",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-02",,,"0.00","0.0","0.0",,"71","53","70",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-03",,,"0.00","0.0","0.0",,"74","52","72",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-04",,,"0.00","0.0","0.0",,"78","45","76",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-05",,,"0.00","0.0","0.0",,"82","45","80",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-06",,,"0.00","0.0","0.0",,"86","44","84",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-07",,,"0.00","0.0","2.0",,"90","45","87",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-08",,,"0.00","0.0","0.0",,"87","45","75",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-09",,,"0.00",,,,"78","58","66",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-10",,,"0.15",,,,"66","44","65",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-11",,,"0.01",,,,"68","45","68",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-12",,,"0.00",,,,"69","39","69",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-13",,,"0.66",,,,"69","40","51",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-14",,,"0.00",,,,"63","48","63",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-15",,,"0.00",,,,"63","53","63",,,,,,,,
"USC00047109","39.3619","-123.1286","310.3","2025-10-16",,,"0.00",,,,"73","46","73",,,,,,,,
